start_x,stop_x,patient_id,encounter_id_x,code_x,description,encounter_id_y,start_y,stop_y,encounterclass,code_y,base_encounter_cost,total_claim_cost,payer_coverage,healthcare_expenses,healthcare_coverage,encounter_reason,birthdate,deathdate,ssn,prefix,marital,race,ethnicity,gender,birthplace,city,state,county,latitude,longitude,age_today,status,country,days_in_hospital,days_in_hospital_int,service_in_minutes,medical_center,practicioner_name,practicioner_gender,medical_aid_scheme,encounter_year,allergy_count
1964-04-22,,7e4e6d32-15cd-4d5f-a4cc-e5c95ab35eb0,479131ac-4344-4846-b8ca-71b4745224ef,417532002,Fish,479131ac-4344-4846-b8ca-71b4745224ef,1964-04-22 09:14:06,1964-04-22 09:29:06,ambulatory,185347001,129.16,129.16,64.16,1178238.58,15512.999999999998,allergy,1962-12-18,,999-35-9139,mrs.,married,white,nonhispanic,female,lynn  massachusetts ,ware,massachusetts,hampshire county,42.29264020634675,-72.23629477214843,61,alive,united states,0 days 00:15:00,0,15,baystate wing hospital and medical centers,devora529 sipes176,female,aetna,1964,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,419474003,Mould,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,232350006,Dust Mite,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,232347008,Dander (animal),32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,418689008,Grass Pollen,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,419263009,Tree Pollen,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,300913006,Shellfish,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,91934008,Nuts,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
2018-03-20,,841095eb-d29f-4492-8f0e-08011321e85d,32622f63-734e-4433-8628-942ce1585e6a,91935009,Peanuts,32622f63-734e-4433-8628-942ce1585e6a,2018-03-20 11:48:11,2018-03-20 12:36:11,ambulatory,185347001,129.16,129.16,0.0,17771.38,516.64,allergy,2017-04-08,,999-81-1909,mr.,single,asian,nonhispanic,male,ipswich  massachusetts ,wakefield,massachusetts,middlesex county,42.47802840692989,-71.08926996641864,7,alive,united states,0 days 00:48:00,0,48,hallmark health system,vern731 powlowski563,male,no insurance,2018,1
1959-10-04,,171508e4-8de0-4f33-b7d0-87b7ac4a8008,2ce6da4d-7032-4bf7-b0bf-1873d9d015bb,424213003,Bee Venom,2ce6da4d-7032-4bf7-b0bf-1873d9d015bb,1959-10-04 06:20:04,1959-10-04 06:35:04,ambulatory,185347001,129.16,129.16,54.16,1346066.31,12199.29,allergy,1958-09-22,,999-25-9934,mr.,married,white,nonhispanic,male,boston  massachusetts ,halifax,massachusetts,plymouth county,42.026301009014034,-70.91146447789481,65,alive,united states,0 days 00:15:00,0,15,good samaritan medical center,leola603 tremblay80,female,blue cross blue shield,1959,1
1959-10-04,,171508e4-8de0-4f33-b7d0-87b7ac4a8008,2ce6da4d-7032-4bf7-b0bf-1873d9d015bb,91934008,Nuts,2ce6da4d-7032-4bf7-b0bf-1873d9d015bb,1959-10-04 06:20:04,1959-10-04 06:35:04,ambulatory,185347001,129.16,129.16,54.16,1346066.31,12199.29,allergy,1958-09-22,,999-25-9934,mr.,married,white,nonhispanic,male,boston  massachusetts ,halifax,massachusetts,plymouth county,42.026301009014034,-70.91146447789481,65,alive,united states,0 days 00:15:00,0,15,good samaritan medical center,leola603 tremblay80,female,blue cross blue shield,1959,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,300916003,Latex,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,424213003,Bee Venom,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,419474003,Mould,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,232350006,Dust Mite,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,232347008,Dander (animal),d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,418689008,Grass Pollen,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,419263009,Tree Pollen,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,91930004,Eggs,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,417532002,Fish,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
2014-04-24,,e112cedd-a98e-489e-abb0-875420d40397,d47a0669-53b1-4914-b18d-dd593f7e1767,91934008,Nuts,d47a0669-53b1-4914-b18d-dd593f7e1767,2014-04-24 23:07:53,2014-04-24 23:59:53,ambulatory,185347001,129.16,129.16,54.16,146584.7,2479.0,allergy,2013-09-08,,999-98-4107,ms.,single,white,nonhispanic,female,milford  massachusetts ,brookline,massachusetts,norfolk county,42.29785521717457,-71.16777340078613,10,alive,united states,0 days 00:52:00,0,52,newton-wellesley hospital,maile198 frami345,female,blue cross blue shield,2014,1
1988-04-04,,f1462368-c891-4ede-9a2f-782da4386bcf,3397e329-cac9-426d-9308-e6aa97472d1a,420174000,Wheat,3397e329-cac9-426d-9308-e6aa97472d1a,1988-04-04 09:10:10,1988-04-04 09:54:10,ambulatory,185347001,129.16,129.16,0.0,824317.4299999999,4866.339999999999,allergy,1987-03-29,,999-44-4521,ms.,single,white,nonhispanic,female,foxborough  massachusetts ,upton,massachusetts,worcester county,42.17987471068305,-71.60509515401378,37,alive,united states,0 days 00:44:00,0,44,milford regional medical center,lonna614 dietrich576,female,no insurance,1988,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,424213003,Bee Venom,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,419474003,Mould,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,232350006,Dust Mite,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,232347008,Dander (animal),52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,418689008,Grass Pollen,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,419263009,Tree Pollen,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,425525006,Dairy,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2014-03-19,,6e239b88-5153-4098-85ab-27bd7539cd0e,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,420174000,Wheat,52ed3230-8f93-4927-a2ca-1945f5cbd7aa,2014-03-19 23:58:53,2014-03-20 00:43:53,ambulatory,185347001,129.16,129.16,54.16,161335.13,6970.52,allergy,2013-01-10,,999-33-2298,ms.,single,white,nonhispanic,female,cambridge  massachusetts ,malden,massachusetts,middlesex county,42.37487313357344,-71.08520582046117,11,alive,united states,0 days 00:45:00,0,45,cambridge health alliance,jeanmarie510 beatty507,female,blue cross blue shield,2014,1
2008-02-17,2019-08-03,0c5a6873-0823-497d-b5cb-57f28a11bf62,0fcf20f2-96cd-4984-b1f5-0e57720ffd80,232350006,Dust Mite,0fcf20f2-96cd-4984-b1f5-0e57720ffd80,2008-02-17 17:38:15,2008-02-17 18:16:15,ambulatory,185347001,129.16,129.16,49.16,360102.19,6048.519999999999,allergy,2003-01-25,,999-94-9788,mr.,mx,white,nonhispanic,male,phillipston  massachusetts ,taunton,massachusetts,bristol county,41.95549491045782,-71.12429615594787,21,alive,united states,0 days 00:38:00,0,38,morton hospital,brittani427 satterfield305,female,humana,2008,1
1971-03-07,,ab6a2662-f6d1-4da6-b3ce-3929d68650d7,603a0692-9302-459a-84b4-af631dc3aee8,424213003,Bee Venom,603a0692-9302-459a-84b4-af631dc3aee8,1971-03-07 16:13:43,1971-03-07 16:28:43,ambulatory,185347001,129.16,129.16,59.16,1127414.95,12398.31,allergy,1971-01-16,,999-76-3317,mrs.,married,white,nonhispanic,female,harvard  massachusetts ,westfield,massachusetts,hampden county,42.09044344898374,-72.79275664789859,53,alive,united states,0 days 00:15:00,0,15,noble hospital,óscar156 mateo562,male,united health care,1971,1
1971-03-07,,ab6a2662-f6d1-4da6-b3ce-3929d68650d7,603a0692-9302-459a-84b4-af631dc3aee8,417532002,Fish,603a0692-9302-459a-84b4-af631dc3aee8,1971-03-07 16:13:43,1971-03-07 16:28:43,ambulatory,185347001,129.16,129.16,59.16,1127414.95,12398.31,allergy,1971-01-16,,999-76-3317,mrs.,married,white,nonhispanic,female,harvard  massachusetts ,westfield,massachusetts,hampden county,42.09044344898374,-72.79275664789859,53,alive,united states,0 days 00:15:00,0,15,noble hospital,óscar156 mateo562,male,united health care,1971,1
1971-03-07,,ab6a2662-f6d1-4da6-b3ce-3929d68650d7,603a0692-9302-459a-84b4-af631dc3aee8,91934008,Nuts,603a0692-9302-459a-84b4-af631dc3aee8,1971-03-07 16:13:43,1971-03-07 16:28:43,ambulatory,185347001,129.16,129.16,59.16,1127414.95,12398.31,allergy,1971-01-16,,999-76-3317,mrs.,married,white,nonhispanic,female,harvard  massachusetts ,westfield,massachusetts,hampden county,42.09044344898374,-72.79275664789859,53,alive,united states,0 days 00:15:00,0,15,noble hospital,óscar156 mateo562,male,united health care,1971,1
1971-03-07,,ab6a2662-f6d1-4da6-b3ce-3929d68650d7,603a0692-9302-459a-84b4-af631dc3aee8,91935009,Peanuts,603a0692-9302-459a-84b4-af631dc3aee8,1971-03-07 16:13:43,1971-03-07 16:28:43,ambulatory,185347001,129.16,129.16,59.16,1127414.95,12398.31,allergy,1971-01-16,,999-76-3317,mrs.,married,white,nonhispanic,female,harvard  massachusetts ,westfield,massachusetts,hampden county,42.09044344898374,-72.79275664789859,53,alive,united states,0 days 00:15:00,0,15,noble hospital,óscar156 mateo562,male,united health care,1971,1
2010-02-02,,f830d725-640c-4c94-972a-61207b748347,11297d65-9223-45a7-86bb-04b55f61a5a1,300916003,Latex,11297d65-9223-45a7-86bb-04b55f61a5a1,2010-02-03 00:44:02,2010-02-03 01:21:02,ambulatory,185347001,129.16,129.16,59.16,268103.94,3648.08,allergy,2009-01-23,,999-56-3326,mr.,single,white,nonhispanic,male,boston  massachusetts ,south hadley,massachusetts,hampshire county,42.21376379107769,-72.62359864069542,15,alive,united states,0 days 00:37:00,0,37,holyoke medical center,garth972 wyman904,male,united health care,2010,1
2010-02-02,,f830d725-640c-4c94-972a-61207b748347,11297d65-9223-45a7-86bb-04b55f61a5a1,419474003,Mould,11297d65-9223-45a7-86bb-04b55f61a5a1,2010-02-03 00:44:02,2010-02-03 01:21:02,ambulatory,185347001,129.16,129.16,59.16,268103.94,3648.08,allergy,2009-01-23,,999-56-3326,mr.,single,white,nonhispanic,male,boston  massachusetts ,south hadley,massachusetts,hampshire county,42.21376379107769,-72.62359864069542,15,alive,united states,0 days 00:37:00,0,37,holyoke medical center,garth972 wyman904,male,united health care,2010,1
2010-02-02,,f830d725-640c-4c94-972a-61207b748347,11297d65-9223-45a7-86bb-04b55f61a5a1,232350006,Dust Mite,11297d65-9223-45a7-86bb-04b55f61a5a1,2010-02-03 00:44:02,2010-02-03 01:21:02,ambulatory,185347001,129.16,129.16,59.16,268103.94,3648.08,allergy,2009-01-23,,999-56-3326,mr.,single,white,nonhispanic,male,boston  massachusetts ,south hadley,massachusetts,hampshire county,42.21376379107769,-72.62359864069542,15,alive,united states,0 days 00:37:00,0,37,holyoke medical center,garth972 wyman904,male,united health care,2010,1
2010-02-02,,f830d725-640c-4c94-972a-61207b748347,11297d65-9223-45a7-86bb-04b55f61a5a1,232347008,Dander (animal),11297d65-9223-45a7-86bb-04b55f61a5a1,2010-02-03 00:44:02,2010-02-03 01:21:02,ambulatory,185347001,129.16,129.16,59.16,268103.94,3648.08,allergy,2009-01-23,,999-56-3326,mr.,single,white,nonhispanic,male,boston  massachusetts ,south hadley,massachusetts,hampshire county,42.21376379107769,-72.62359864069542,15,alive,united states,0 days 00:37:00,0,37,holyoke medical center,garth972 wyman904,male,united health care,2010,1
